"Consumer","Frequency","Gender","Age","Homesize","Work","Income","Preference","Sweetness","BITTER","Crisp","product","cultivar","region"
"253","2","1","3","1","3","2",4,4,3,3,"Yukon_E","Yukon","Ejstrupholm"
"253","2","1","3","1","3","2",5,5,6,3,"Yukon_L","Yukon","Lammefjord"
"254","1","2","3","1","3","3",5,1,1,4,"Bolero_E","Bolero","Ejstrupholm"
"254","1","2","3","1","3","3",5,3,1,5,"Bolero_L","Bolero","Lammefjord"
"254","1","2","3","1","3","3",4,1,2,2,"Major_E","Major","Ejstrupholm"
"254","1","2","3","1","3","3",6,2,2,5,"Major_L","Major","Lammefjord"
"254","1","2","3","1","3","3",3,1,2,1,"Navar_E","Navar","Ejstrupholm"
"254","1","2","3","1","3","3",4,1,1,2,"Navar_L","Navar","Lammefjord"
"254","1","2","3","1","3","3",4,1,1,3,"Nelson_E","Nelson","Ejstrupholm"
"254","1","2","3","1","3","3",5,3,1,5,"Nelson_L","Nelson","Lammefjord"
"254","1","2","3","1","3","3",4,1,1,2,"Turbo_E","Turbo","Ejstrupholm"
"254","1","2","3","1","3","3",5,2,2,3,"Turbo_L","Turbo","Lammefjord"
"254","1","2","3","1","3","3",4,1,1,2,"Yukon_E","Yukon","Ejstrupholm"
"254","1","2","3","1","3","3",5,2,2,2,"Yukon_L","Yukon","Lammefjord"
"257","3","1","3","3","2","3",5,3,1,3,"Bolero_E","Bolero","Ejstrupholm"
"257","3","1","3","3","2","3",6,5,1,3,"Bolero_L","Bolero","Lammefjord"
"257","3","1","3","3","2","3",4,2,1,2,"Major_E","Major","Ejstrupholm"
"257","3","1","3","3","2","3",4,2,2,3,"Major_L","Major","Lammefjord"
"257","3","1","3","3","2","3",3,2,2,2,"Navar_E","Navar","Ejstrupholm"
"257","3","1","3","3","2","3",4,3,1,5,"Navar_L","Navar","Lammefjord"
"257","3","1","3","3","2","3",6,5,2,5,"Nelson_E","Nelson","Ejstrupholm"
"257","3","1","3","3","2","3",5,3,1,3,"Nelson_L","Nelson","Lammefjord"
"257","3","1","3","3","2","3",3,1,1,1,"Turbo_E","Turbo","Ejstrupholm"
"257","3","1","3","3","2","3",5,2,4,2,"Turbo_L","Turbo","Lammefjord"
"257","3","1","3","3","2","3",5,3,2,3,"Yukon_E","Yukon","Ejstrupholm"
"257","3","1","3","3","2","3",5,4,2,5,"Yukon_L","Yukon","Lammefjord"
"260","1","2","2","3","3","3",3,5,5,3,"Bolero_E","Bolero","Ejstrupholm"
"260","1","2","2","3","3","3",4,3,3,4,"Bolero_L","Bolero","Lammefjord"
"260","1","2","2","3","3","3",2,3,4,2,"Major_E","Major","Ejstrupholm"
"260","1","2","2","3","3","3",4,4,3,2,"Major_L","Major","Lammefjord"
"260","1","2","2","3","3","3",4,2,4,2,"Navar_E","Navar","Ejstrupholm"
"260","1","2","2","3","3","3",6,5,2,4,"Navar_L","Navar","Lammefjord"
"260","1","2","2","3","3","3",4,2,3,2,"Nelson_E","Nelson","Ejstrupholm"
"260","1","2","2","3","3","3",6,5,2,5,"Nelson_L","Nelson","Lammefjord"
"260","1","2","2","3","3","3",4,4,3,3,"Turbo_E","Turbo","Ejstrupholm"
"260","1","2","2","3","3","3",4,2,2,3,"Turbo_L","Turbo","Lammefjord"
"260","1","2","2","3","3","3",4,3,3,2,"Yukon_E","Yukon","Ejstrupholm"
"260","1","2","2","3","3","3",4,4,2,3,"Yukon_L","Yukon","Lammefjord"
"262","1","2","4","1","3","3",5,2,2,1,"Bolero_E","Bolero","Ejstrupholm"
"262","1","2","4","1","3","3",5,2,2,3,"Bolero_L","Bolero","Lammefjord"
"262","1","2","4","1","3","3",5,1,1,2,"Major_E","Major","Ejstrupholm"
"262","1","2","4","1","3","3",5,2,3,3,"Major_L","Major","Lammefjord"
"262","1","2","4","1","3","3",5,2,1,2,"Navar_E","Navar","Ejstrupholm"
"262","1","2","4","1","3","3",5,3,2,2,"Navar_L","Navar","Lammefjord"
"262","1","2","4","1","3","3",5,2,2,2,"Nelson_E","Nelson","Ejstrupholm"
"262","1","2","4","1","3","3",5,2,2,2,"Nelson_L","Nelson","Lammefjord"
"262","1","2","4","1","3","3",5,2,2,2,"Turbo_E","Turbo","Ejstrupholm"
"262","1","2","4","1","3","3",5,3,2,2,"Turbo_L","Turbo","Lammefjord"
"262","1","2","4","1","3","3",5,2,2,2,"Yukon_E","Yukon","Ejstrupholm"
"262","1","2","4","1","3","3",5,2,3,2,"Yukon_L","Yukon","Lammefjord"
"263","1","2","3","3","2","3",4,2,2,2,"Bolero_E","Bolero","Ejstrupholm"
"263","1","2","3","3","2","3",4,5,5,3,"Bolero_L","Bolero","Lammefjord"
"263","1","2","3","3","2","3",5,5,1,2,"Major_E","Major","Ejstrupholm"
"263","1","2","3","3","2","3",3,1,5,1,"Major_L","Major","Lammefjord"
"263","1","2","3","3","2","3",5,4,2,2,"Navar_E","Navar","Ejstrupholm"
"263","1","2","3","3","2","3",5,4,1,3,"Navar_L","Navar","Lammefjord"
"263","1","2","3","3","2","3",6,5,1,2,"Nelson_E","Nelson","Ejstrupholm"
"263","1","2","3","3","2","3",5,5,2,4,"Nelson_L","Nelson","Lammefjord"
"263","1","2","3","3","2","3",4,4,2,2,"Turbo_E","Turbo","Ejstrupholm"
"263","1","2","3","3","2","3",4,2,1,1,"Turbo_L","Turbo","Lammefjord"
"263","1","2","3","3","2","3",5,5,1,3,"Yukon_E","Yukon","Ejstrupholm"
"263","1","2","3","3","2","3",4,3,1,2,"Yukon_L","Yukon","Lammefjord"
"264","3","2","1","1","2","2",4,3,3,6,"Bolero_E","Bolero","Ejstrupholm"
"264","3","2","1","1","2","2",5,5,3,5,"Bolero_L","Bolero","Lammefjord"
"264","3","2","1","1","2","2",4,3,2,3,"Major_E","Major","Ejstrupholm"
"264","3","2","1","1","2","2",4,3,3,3,"Major_L","Major","Lammefjord"
"264","3","2","1","1","2","2",4,3,3,3,"Navar_E","Navar","Ejstrupholm"
"264","3","2","1","1","2","2",5,5,3,4,"Navar_L","Navar","Lammefjord"
"264","3","2","1","1","2","2",4,3,2,5,"Nelson_E","Nelson","Ejstrupholm"
"264","3","2","1","1","2","2",4,3,5,5,"Nelson_L","Nelson","Lammefjord"
"264","3","2","1","1","2","2",4,3,1,4,"Turbo_E","Turbo","Ejstrupholm"
"264","3","2","1","1","2","2",4,4,3,3,"Turbo_L","Turbo","Lammefjord"
"264","3","2","1","1","2","2",4,2,2,4,"Yukon_E","Yukon","Ejstrupholm"
"264","3","2","1","1","2","2",3,2,6,3,"Yukon_L","Yukon","Lammefjord"
"265","1","2","3","3","3","3",6,3,3,4,"Bolero_E","Bolero","Ejstrupholm"
"265","1","2","3","3","3","3",6,4,3,5,"Bolero_L","Bolero","Lammefjord"
"265","1","2","3","3","3","3",4,2,2,2,"Major_E","Major","Ejstrupholm"
"265","1","2","3","3","3","3",5,4,2,3,"Major_L","Major","Lammefjord"
"265","1","2","3","3","3","3",4,4,2,2,"Navar_E","Navar","Ejstrupholm"
"265","1","2","3","3","3","3",5,2,3,4,"Navar_L","Navar","Lammefjord"
"265","1","2","3","3","3","3",5,3,2,2,"Nelson_E","Nelson","Ejstrupholm"
"265","1","2","3","3","3","3",5,5,1,5,"Nelson_L","Nelson","Lammefjord"
"265","1","2","3","3","3","3",6,6,3,2,"Turbo_E","Turbo","Ejstrupholm"
"265","1","2","3","3","3","3",5,5,1,5,"Turbo_L","Turbo","Lammefjord"
"265","1","2","3","3","3","3",6,2,4,4,"Yukon_E","Yukon","Ejstrupholm"
"265","1","2","3","3","3","3",6,5,2,4,"Yukon_L","Yukon","Lammefjord"
"266","1","2","1","3","1","2",3,4,5,4,"Bolero_E","Bolero","Ejstrupholm"
"266","1","2","1","3","1","2",5,5,3,5,"Bolero_L","Bolero","Lammefjord"
"266","1","2","1","3","1","2",5,3,3,3,"Major_E","Major","Ejstrupholm"
"266","1","2","1","3","1","2",3,3,5,3,"Major_L","Major","Lammefjord"
"266","1","2","1","3","1","2",6,6,2,5,"Navar_E","Navar","Ejstrupholm"
"266","1","2","1","3","1","2",4,4,5,4,"Navar_L","Navar","Lammefjord"
"266","1","2","1","3","1","2",6,6,2,5,"Nelson_E","Nelson","Ejstrupholm"
"266","1","2","1","3","1","2",5,3,5,4,"Nelson_L","Nelson","Lammefjord"
"266","1","2","1","3","1","2",5,5,2,6,"Turbo_E","Turbo","Ejstrupholm"
"266","1","2","1","3","1","2",5,6,3,4,"Turbo_L","Turbo","Lammefjord"
"266","1","2","1","3","1","2",4,6,1,5,"Yukon_E","Yukon","Ejstrupholm"
"266","1","2","1","3","1","2",5,5,2,3,"Yukon_L","Yukon","Lammefjord"
"267","5","2","1","3","6","3",6,3,2,3,"Bolero_E","Bolero","Ejstrupholm"
"267","5","2","1","3","6","3",7,7,2,6,"Bolero_L","Bolero","Lammefjord"
"267","5","2","1","3","6","3",2,2,2,3,"Major_E","Major","Ejstrupholm"
"267","5","2","1","3","6","3",6,5,2,3,"Major_L","Major","Lammefjord"
"267","5","2","1","3","6","3",5,5,1,6,"Navar_E","Navar","Ejstrupholm"
"267","5","2","1","3","6","3",6,6,1,5,"Navar_L","Navar","Lammefjord"
"267","5","2","1","3","6","3",5,5,2,3,"Nelson_E","Nelson","Ejstrupholm"
"267","5","2","1","3","6","3",7,6,2,5,"Nelson_L","Nelson","Lammefjord"
"267","5","2","1","3","6","3",3,2,2,5,"Turbo_E","Turbo","Ejstrupholm"
"267","5","2","1","3","6","3",6,3,2,2,"Turbo_L","Turbo","Lammefjord"
"267","5","2","1","3","6","3",7,2,2,5,"Yukon_E","Yukon","Ejstrupholm"
"267","5","2","1","3","6","3",7,7,2,6,"Yukon_L","Yukon","Lammefjord"
"268","2","2","1","3","4","3",7,5,2,7,"Bolero_E","Bolero","Ejstrupholm"
"268","2","2","1","3","4","3",5,5,2,6,"Bolero_L","Bolero","Lammefjord"
"268","2","2","1","3","4","3",4,2,1,3,"Major_E","Major","Ejstrupholm"
"268","2","2","1","3","4","3",3,2,5,2,"Major_L","Major","Lammefjord"
"268","2","2","1","3","4","3",6,3,2,6,"Navar_E","Navar","Ejstrupholm"
"268","2","2","1","3","4","3",4,3,2,5,"Navar_L","Navar","Lammefjord"
"268","2","2","1","3","4","3",6,5,1,6,"Nelson_E","Nelson","Ejstrupholm"
"268","2","2","1","3","4","3",5,5,2,7,"Nelson_L","Nelson","Lammefjord"
"268","2","2","1","3","4","3",4,3,2,4,"Turbo_E","Turbo","Ejstrupholm"
"268","2","2","1","3","4","3",3,2,3,4,"Turbo_L","Turbo","Lammefjord"
"268","2","2","1","3","4","3",3,3,2,3,"Yukon_E","Yukon","Ejstrupholm"
"268","2","2","1","3","4","3",7,5,3,6,"Yukon_L","Yukon","Lammefjord"
"270","1","1","3","1","3","4",4,2,2,3,"Bolero_E","Bolero","Ejstrupholm"
"270","1","1","3","1","3","4",5,3,2,2,"Bolero_L","Bolero","Lammefjord"
"270","1","1","3","1","3","4",4,2,2,2,"Major_E","Major","Ejstrupholm"
"270","1","1","3","1","3","4",4,2,3,2,"Major_L","Major","Lammefjord"
"270","1","1","3","1","3","4",4,2,3,2,"Navar_E","Navar","Ejstrupholm"
"270","1","1","3","1","3","4",5,3,1,3,"Navar_L","Navar","Lammefjord"
"270","1","1","3","1","3","4",5,2,1,3,"Nelson_E","Nelson","Ejstrupholm"
"270","1","1","3","1","3","4",4,2,1,2,"Nelson_L","Nelson","Lammefjord"
"270","1","1","3","1","3","4",4,2,1,2,"Turbo_E","Turbo","Ejstrupholm"
"270","1","1","3","1","3","4",4,2,2,2,"Turbo_L","Turbo","Lammefjord"
"270","1","1","3","1","3","4",4,2,1,2,"Yukon_E","Yukon","Ejstrupholm"
"270","1","1","3","1","3","4",5,3,1,3,"Yukon_L","Yukon","Lammefjord"
"271","1","2","3","1","3","4",6,3,1,6,"Bolero_E","Bolero","Ejstrupholm"
"271","1","2","3","1","3","4",6,3,1,5,"Bolero_L","Bolero","Lammefjord"
"271","1","2","3","1","3","4",7,2,1,3,"Major_E","Major","Ejstrupholm"
"271","1","2","3","1","3","4",7,2,1,3,"Major_L","Major","Lammefjord"
"271","1","2","3","1","3","4",7,2,1,2,"Navar_E","Navar","Ejstrupholm"
"271","1","2","3","1","3","4",7,3,1,5,"Navar_L","Navar","Lammefjord"
"271","1","2","3","1","3","4",7,3,1,6,"Nelson_E","Nelson","Ejstrupholm"
"271","1","2","3","1","3","4",6,5,1,6,"Nelson_L","Nelson","Lammefjord"
"271","1","2","3","1","3","4",6,5,1,6,"Turbo_E","Turbo","Ejstrupholm"
"271","1","2","3","1","3","4",7,2,1,3,"Turbo_L","Turbo","Lammefjord"
"271","1","2","3","1","3","4",7,2,1,5,"Yukon_E","Yukon","Ejstrupholm"
"271","1","2","3","1","3","4",7,6,1,4,"Yukon_L","Yukon","Lammefjord"
"272","1","2","1","1","6","1",1,1,7,6,"Bolero_E","Bolero","Ejstrupholm"
"272","1","2","1","1","6","1",7,6,2,6,"Bolero_L","Bolero","Lammefjord"
"272","1","2","1","1","6","1",4,2,5,2,"Major_E","Major","Ejstrupholm"
"272","1","2","1","1","6","1",2,2,6,2,"Major_L","Major","Lammefjord"
"272","1","2","1","1","6","1",7,5,3,5,"Navar_E","Navar","Ejstrupholm"
"272","1","2","1","1","6","1",3,2,6,2,"Navar_L","Navar","Lammefjord"
"272","1","2","1","1","6","1",6,3,4,3,"Nelson_E","Nelson","Ejstrupholm"
"272","1","2","1","1","6","1",2,3,5,4,"Nelson_L","Nelson","Lammefjord"
"272","1","2","1","1","6","1",4,5,3,3,"Turbo_E","Turbo","Ejstrupholm"
"272","1","2","1","1","6","1",7,6,2,2,"Turbo_L","Turbo","Lammefjord"
"272","1","2","1","1","6","1",7,5,1,6,"Yukon_E","Yukon","Ejstrupholm"
"272","1","2","1","1","6","1",7,5,2,5,"Yukon_L","Yukon","Lammefjord"
"273","2","2","3","3","1","4",5,3,2,3,"Bolero_E","Bolero","Ejstrupholm"
"273","2","2","3","3","1","4",5,4,1,5,"Bolero_L","Bolero","Lammefjord"
"273","2","2","3","3","1","4",4,3,1,3,"Major_E","Major","Ejstrupholm"
"273","2","2","3","3","1","4",4,4,4,4,"Major_L","Major","Lammefjord"
"273","2","2","3","3","1","4",4,2,1,3,"Navar_E","Navar","Ejstrupholm"
"273","2","2","3","3","1","4",7,5,1,5,"Navar_L","Navar","Lammefjord"
"273","2","2","3","3","1","4",6,5,1,4,"Nelson_E","Nelson","Ejstrupholm"
"273","2","2","3","3","1","4",5,4,2,5,"Nelson_L","Nelson","Lammefjord"
"273","2","2","3","3","1","4",4,3,2,3,"Turbo_E","Turbo","Ejstrupholm"
"273","2","2","3","3","1","4",5,4,1,5,"Turbo_L","Turbo","Lammefjord"
"273","2","2","3","3","1","4",3,2,3,3,"Yukon_E","Yukon","Ejstrupholm"
"273","2","2","3","3","1","4",5,5,2,3,"Yukon_L","Yukon","Lammefjord"
"274","3","1","3","1","3","3",4,3,1,3,"Bolero_E","Bolero","Ejstrupholm"
"274","3","1","3","1","3","3",5,3,1,2,"Bolero_L","Bolero","Lammefjord"
"274","3","1","3","1","3","3",3,1,2,2,"Major_E","Major","Ejstrupholm"
"274","3","1","3","1","3","3",6,5,1,5,"Major_L","Major","Lammefjord"
"274","3","1","3","1","3","3",3,2,1,3,"Navar_E","Navar","Ejstrupholm"
"274","3","1","3","1","3","3",3,2,2,2,"Navar_L","Navar","Lammefjord"
"274","3","1","3","1","3","3",4,2,2,3,"Nelson_E","Nelson","Ejstrupholm"
"274","3","1","3","1","3","3",5,5,1,4,"Nelson_L","Nelson","Lammefjord"
"274","3","1","3","1","3","3",4,3,1,2,"Turbo_E","Turbo","Ejstrupholm"
"274","3","1","3","1","3","3",5,2,1,4,"Turbo_L","Turbo","Lammefjord"
"274","3","1","3","1","3","3",4,1,1,3,"Yukon_E","Yukon","Ejstrupholm"
"274","3","1","3","1","3","3",5,4,1,3,"Yukon_L","Yukon","Lammefjord"
"275","1","2","4","1","7","1",4,2,2,6,"Bolero_E","Bolero","Ejstrupholm"
"275","1","2","4","1","7","1",6,3,4,5,"Bolero_L","Bolero","Lammefjord"
"275","1","2","4","1","7","1",6,5,2,5,"Major_E","Major","Ejstrupholm"
"275","1","2","4","1","7","1",5,3,4,5,"Major_L","Major","Lammefjord"
"275","1","2","4","1","7","1",5,3,3,4,"Navar_E","Navar","Ejstrupholm"
"275","1","2","4","1","7","1",5,4,3,5,"Navar_L","Navar","Lammefjord"
"275","1","2","4","1","7","1",6,5,3,5,"Nelson_E","Nelson","Ejstrupholm"
"275","1","2","4","1","7","1",6,5,2,5,"Nelson_L","Nelson","Lammefjord"
"275","1","2","4","1","7","1",5,3,3,3,"Turbo_E","Turbo","Ejstrupholm"
"275","1","2","4","1","7","1",5,3,3,5,"Turbo_L","Turbo","Lammefjord"
"275","1","2","4","1","7","1",5,4,2,4,"Yukon_E","Yukon","Ejstrupholm"
"275","1","2","4","1","7","1",5,5,3,5,"Yukon_L","Yukon","Lammefjord"
"276","3","1","3","3","2","3",5,3,3,3,"Bolero_E","Bolero","Ejstrupholm"
"276","3","1","3","3","2","3",4,2,1,2,"Bolero_L","Bolero","Lammefjord"
"276","3","1","3","3","2","3",4,2,4,3,"Major_E","Major","Ejstrupholm"
"276","3","1","3","3","2","3",4,3,2,3,"Major_L","Major","Lammefjord"
"276","3","1","3","3","2","3",5,2,2,3,"Navar_E","Navar","Ejstrupholm"
"276","3","1","3","3","2","3",3,4,5,3,"Navar_L","Navar","Lammefjord"
"276","3","1","3","3","2","3",4,4,2,4,"Nelson_E","Nelson","Ejstrupholm"
"276","3","1","3","3","2","3",6,3,2,4,"Nelson_L","Nelson","Lammefjord"
"276","3","1","3","3","2","3",5,2,3,3,"Turbo_E","Turbo","Ejstrupholm"
"276","3","1","3","3","2","3",6,4,2,4,"Turbo_L","Turbo","Lammefjord"
"276","3","1","3","3","2","3",5,3,4,4,"Yukon_E","Yukon","Ejstrupholm"
"276","3","1","3","3","2","3",6,2,2,3,"Yukon_L","Yukon","Lammefjord"
"277","3","2","4","1","7","2",7,3,2,5,"Bolero_E","Bolero","Ejstrupholm"
"277","3","2","4","1","7","2",4,2,3,4,"Bolero_L","Bolero","Lammefjord"
"277","3","2","4","1","7","2",3,2,3,5,"Major_E","Major","Ejstrupholm"
"277","3","2","4","1","7","2",4,2,3,2,"Major_L","Major","Lammefjord"
"277","3","2","4","1","7","2",5,3,4,4,"Navar_E","Navar","Ejstrupholm"
"277","3","2","4","1","7","2",4,2,5,5,"Navar_L","Navar","Lammefjord"
"277","3","2","4","1","7","2",4,2,3,3,"Nelson_E","Nelson","Ejstrupholm"
"277","3","2","4","1","7","2",6,2,5,4,"Nelson_L","Nelson","Lammefjord"
"277","3","2","4","1","7","2",3,2,3,2,"Turbo_E","Turbo","Ejstrupholm"
"277","3","2","4","1","7","2",6,5,2,5,"Turbo_L","Turbo","Lammefjord"
"277","3","2","4","1","7","2",5,3,3,2,"Yukon_E","Yukon","Ejstrupholm"
"277","3","2","4","1","7","2",5,2,3,3,"Yukon_L","Yukon","Lammefjord"
"278","3","2","3","1","7","3",5,3,1,6,"Bolero_E","Bolero","Ejstrupholm"
"278","3","2","3","1","7","3",6,6,1,4,"Bolero_L","Bolero","Lammefjord"
"278","3","2","3","1","7","3",5,2,2,3,"Major_E","Major","Ejstrupholm"
"278","3","2","3","1","7","3",7,4,1,3,"Major_L","Major","Lammefjord"
"278","3","2","3","1","7","3",7,2,3,4,"Navar_E","Navar","Ejstrupholm"
"278","3","2","3","1","7","3",5,3,1,3,"Navar_L","Navar","Lammefjord"
"278","3","2","3","1","7","3",4,2,1,5,"Nelson_E","Nelson","Ejstrupholm"
"278","3","2","3","1","7","3",6,5,1,6,"Nelson_L","Nelson","Lammefjord"
"278","3","2","3","1","7","3",4,2,4,5,"Turbo_E","Turbo","Ejstrupholm"
"278","3","2","3","1","7","3",5,3,1,3,"Turbo_L","Turbo","Lammefjord"
"278","3","2","3","1","7","3",5,5,1,6,"Yukon_E","Yukon","Ejstrupholm"
"278","3","2","3","1","7","3",6,6,1,6,"Yukon_L","Yukon","Lammefjord"
"279","1","2","1","3","6","3",4,4,4,4,"Bolero_E","Bolero","Ejstrupholm"
"279","1","2","1","3","6","3",2,2,6,4,"Bolero_L","Bolero","Lammefjord"
"279","1","2","1","3","6","3",6,5,2,5,"Major_E","Major","Ejstrupholm"
"279","1","2","1","3","6","3",3,3,4,1,"Major_L","Major","Lammefjord"
"279","1","2","1","3","6","3",6,5,2,4,"Navar_E","Navar","Ejstrupholm"
"279","1","2","1","3","6","3",1,1,7,6,"Navar_L","Navar","Lammefjord"
"279","1","2","1","3","6","3",7,5,1,6,"Nelson_E","Nelson","Ejstrupholm"
"279","1","2","1","3","6","3",3,3,4,3,"Nelson_L","Nelson","Lammefjord"
"279","1","2","1","3","6","3",4,4,3,1,"Turbo_E","Turbo","Ejstrupholm"
"279","1","2","1","3","6","3",4,2,6,3,"Turbo_L","Turbo","Lammefjord"
"279","1","2","1","3","6","3",5,4,1,2,"Yukon_E","Yukon","Ejstrupholm"
"279","1","2","1","3","6","3",5,4,4,4,"Yukon_L","Yukon","Lammefjord"
"280","5","2","3","3","1","2",4,3,1,2,"Bolero_E","Bolero","Ejstrupholm"
"280","5","2","3","3","1","2",4,3,2,3,"Bolero_L","Bolero","Lammefjord"
"280","5","2","3","3","1","2",4,2,1,3,"Major_E","Major","Ejstrupholm"
"280","5","2","3","3","1","2",4,3,2,2,"Major_L","Major","Lammefjord"
"280","5","2","3","3","1","2",4,2,3,2,"Navar_E","Navar","Ejstrupholm"
"280","5","2","3","3","1","2",6,6,1,5,"Navar_L","Navar","Lammefjord"
"280","5","2","3","3","1","2",5,3,1,3,"Nelson_E","Nelson","Ejstrupholm"
"280","5","2","3","3","1","2",5,5,1,3,"Nelson_L","Nelson","Lammefjord"
"280","5","2","3","3","1","2",3,2,3,3,"Turbo_E","Turbo","Ejstrupholm"
"280","5","2","3","3","1","2",3,2,4,3,"Turbo_L","Turbo","Lammefjord"
"280","5","2","3","3","1","2",5,4,1,3,"Yukon_E","Yukon","Ejstrupholm"
"280","5","2","3","3","1","2",5,6,1,5,"Yukon_L","Yukon","Lammefjord"
"281","5","1","1","3","6","2",7,4,3,4,"Bolero_E","Bolero","Ejstrupholm"
"281","5","1","1","3","6","2",7,6,4,5,"Bolero_L","Bolero","Lammefjord"
"281","5","1","1","3","6","2",4,2,4,5,"Major_E","Major","Ejstrupholm"
"281","5","1","1","3","6","2",5,2,6,3,"Major_L","Major","Lammefjord"
"281","5","1","1","3","6","2",3,3,4,3,"Navar_E","Navar","Ejstrupholm"
"281","5","1","1","3","6","2",6,6,3,3,"Navar_L","Navar","Lammefjord"
"281","5","1","1","3","6","2",5,6,2,6,"Nelson_E","Nelson","Ejstrupholm"
"281","5","1","1","3","6","2",5,5,3,6,"Nelson_L","Nelson","Lammefjord"
"281","5","1","1","3","6","2",3,2,3,5,"Turbo_E","Turbo","Ejstrupholm"
"281","5","1","1","3","6","2",2,4,4,3,"Turbo_L","Turbo","Lammefjord"
"281","5","1","1","3","6","2",4,5,2,4,"Yukon_E","Yukon","Ejstrupholm"
"281","5","1","1","3","6","2",6,4,3,3,"Yukon_L","Yukon","Lammefjord"
"282","2","1","3","3","5","2",5,4,2,4,"Bolero_E","Bolero","Ejstrupholm"
"282","2","1","3","3","5","2",5,4,2,4,"Bolero_L","Bolero","Lammefjord"
"282","2","1","3","3","5","2",5,4,1,4,"Major_E","Major","Ejstrupholm"
"282","2","1","3","3","5","2",4,2,3,3,"Major_L","Major","Lammefjord"
"282","2","1","3","3","5","2",4,2,4,3,"Navar_E","Navar","Ejstrupholm"
"282","2","1","3","3","5","2",5,2,3,3,"Navar_L","Navar","Lammefjord"
"282","2","1","3","3","5","2",4,1,3,3,"Nelson_E","Nelson","Ejstrupholm"
"282","2","1","3","3","5","2",5,2,4,3,"Nelson_L","Nelson","Lammefjord"
"282","2","1","3","3","5","2",4,3,3,3,"Turbo_E","Turbo","Ejstrupholm"
"282","2","1","3","3","5","2",5,3,3,4,"Turbo_L","Turbo","Lammefjord"
"282","2","1","3","3","5","2",4,2,4,4,"Yukon_E","Yukon","Ejstrupholm"
"282","2","1","3","3","5","2",5,3,3,3,"Yukon_L","Yukon","Lammefjord"
"283","1","1","2","1","3","3",4,4,2,3,"Bolero_E","Bolero","Ejstrupholm"
"283","1","1","2","1","3","3",5,5,2,3,"Bolero_L","Bolero","Lammefjord"
"283","1","1","2","1","3","3",4,2,2,2,"Major_E","Major","Ejstrupholm"
"283","1","1","2","1","3","3",4,3,2,3,"Major_L","Major","Lammefjord"
"283","1","1","2","1","3","3",4,2,3,2,"Navar_E","Navar","Ejstrupholm"
"283","1","1","2","1","3","3",5,4,2,4,"Navar_L","Navar","Lammefjord"
"283","1","1","2","1","3","3",5,5,1,5,"Nelson_E","Nelson","Ejstrupholm"
"283","1","1","2","1","3","3",4,3,3,3,"Nelson_L","Nelson","Lammefjord"
"283","1","1","2","1","3","3",4,4,2,4,"Turbo_E","Turbo","Ejstrupholm"
"283","1","1","2","1","3","3",5,4,2,4,"Turbo_L","Turbo","Lammefjord"
"283","1","1","2","1","3","3",4,3,2,3,"Yukon_E","Yukon","Ejstrupholm"
"283","1","1","2","1","3","3",5,4,1,5,"Yukon_L","Yukon","Lammefjord"
